stop_name,direction_id,service_date_day,delay_time
Assembly,0,2020-05-25,96.62886597938144
Assembly,0,2020-05-26,99.4396551724138
Assembly,0,2020-05-27,98.58771929824562
Assembly,0,2020-05-28,104.16814159292035
Assembly,0,2020-05-29,100.39655172413794
Assembly,0,2020-05-30,101.36697247706422
Assembly,0,2020-05-31,104.11340206185567
Assembly,0,2020-06-01,102.58771929824562
Assembly,0,2020-06-02,101.74782608695652
Assembly,0,2020-06-03,99.72413793103448
Assembly,0,2020-06-04,102.07142857142857
Assembly,0,2020-06-05,117.72173913043478
Assembly,0,2020-06-06,98.44827586206897
Assembly,0,2020-06-07,98.58762886597938
Assembly,0,2020-06-08,101.25862068965517
Assembly,0,2020-06-09,97.79310344827586
Assembly,0,2020-06-10,102.90265486725664
Assembly,0,2020-06-11,112.14035087719299
Assembly,0,2020-06-12,116.39655172413794
Assembly,0,2020-06-13,96.94827586206897
Assembly,0,2020-06-14,97.31958762886597
Assembly,0,2020-06-15,97.72413793103448
Assembly,0,2020-06-16,98.26797385620915
Assembly,0,2020-06-17,98.05128205128206
Assembly,0,2020-06-18,104.64473684210526
Assembly,0,2020-06-19,104.39490445859873
Assembly,0,2020-06-20,102.76724137931035
Assembly,0,2020-06-21,113.14432989690722
Assembly,0,2020-06-22,99.97385620915033
Assembly,0,2020-06-23,101.42384105960265
Assembly,0,2020-06-24,103.88194444444444
Assembly,0,2020-06-25,103.64827586206897
Assembly,0,2020-06-26,101.69426751592357
Assembly,0,2020-06-27,107.24137931034483
Assembly,0,2020-06-28,107.26315789473684
Assembly,0,2020-06-29,111.47651006711409
Assembly,0,2020-06-30,100.12418300653594
Assembly,0,2020-07-01,102.5741935483871
Assembly,0,2020-07-02,106.47741935483872
Assembly,0,2020-07-03,102.08724832214764
Assembly,0,2020-07-04,98.20869565217392
Assembly,0,2020-07-05,102.27083333333333
Assembly,0,2020-07-06,103.48407643312102
Assembly,0,2020-07-07,102.06369426751593
Assembly,0,2020-07-08,106.15483870967742
Assembly,0,2020-07-09,108.48611111111111
Assembly,0,2020-07-10,105.17391304347827
Assembly,0,2020-07-11,110.28947368421052
Assembly,0,2020-07-12,107.48314606741573
Assembly,0,2020-07-13,102.40789473684211
Assembly,0,2020-07-14,103.06040268456375
Assembly,0,2020-07-15,108.16
Assembly,0,2020-07-16,101.14765100671141
Assembly,0,2020-07-17,111.66
Assembly,0,2020-07-18,105.60344827586206
Assembly,0,2020-07-19,104.20224719101124
Assembly,0,2020-07-20,103.79310344827586
Assembly,0,2020-07-21,104.16778523489933
Assembly,0,2020-07-22,101.88888888888889
Assembly,0,2020-07-23,102.43055555555556
Assembly,0,2020-07-24,107.36842105263158
Assembly,0,2020-07-25,108.07476635514018
Assembly,0,2020-07-26,100.89247311827957
Assembly,0,2020-07-27,101.95588235294117
Assembly,0,2020-07-28,105.88235294117646
Assembly,0,2020-07-29,103.17293233082707
Assembly,0,2020-07-30,104.27272727272727
Assembly,0,2020-07-31,102.28260869565217
Assembly,0,2020-08-01,109.64285714285714
Assembly,0,2020-08-02,108.57446808510639
Assembly,0,2020-08-03,102.89403973509934
Assembly,0,2020-08-04,108.41549295774648
Assembly,0,2020-08-05,104.53472222222223
Assembly,0,2020-08-06,110.6554054054054
Assembly,0,2020-08-07,107.13245033112582
Assembly,0,2020-08-08,107.54385964912281
Assembly,0,2020-08-09,103.70967741935483
Assembly,0,2020-08-10,105.57718120805369
Assembly,0,2020-08-11,112.33566433566433
Assembly,0,2020-08-12,107.1006711409396
Assembly,0,2020-08-13,124.36054421768708
Assembly,0,2020-08-14,104.15131578947368
Assembly,0,2020-08-15,104.70535714285714
Assembly,0,2020-08-16,101.57894736842105
Assembly,0,2020-08-17,100.22
Assembly,0,2020-08-18,111.1006711409396
Assembly,0,2020-08-19,105.1006711409396
Assembly,0,2020-08-20,103.80985915492958
Assembly,0,2020-08-21,107.25165562913908
Assembly,0,2020-08-22,100.88495575221239
Assembly,0,2020-08-23,133.24705882352941
Assembly,0,2020-08-24,105.49668874172185
Assembly,0,2020-08-25,109.09352517985612
Assembly,0,2020-08-26,114.51748251748252
Assembly,0,2020-08-27,102.19871794871794
Assembly,0,2020-08-28,105.36129032258064
Assembly,0,2020-08-29,106.03571428571429
Assembly,0,2020-08-30,102.13541666666667
Assembly,0,2020-08-31,103.74172185430463
Assembly,0,2020-09-01,103.90967741935484
Assembly,0,2020-09-02,117.45333333333333
Assembly,0,2020-09-03,111.68243243243244
Assembly,0,2020-09-04,107.56862745098039
Assembly,0,2020-09-05,105.04587155963303
Assembly,0,2020-09-06,101.80851063829788
Assembly,0,2020-09-07,104.72222222222223
Assembly,0,2020-09-08,104.77272727272727
Assembly,0,2020-09-09,102.65161290322581
Assembly,0,2020-09-10,104.19867549668874
Assembly,0,2020-09-11,103.3051948051948
Assembly,0,2020-09-12,103.77876106194691
Assembly,0,2020-09-13,100.86170212765957
Assembly,0,2020-09-14,115.84931506849315
Assembly,0,2020-09-15,102.00649350649351
Assembly,0,2020-09-16,110.35064935064935
Assembly,0,2020-09-17,106.47682119205298
Assembly,0,2020-09-18,102.93793103448276
Assembly,0,2020-09-19,101.46491228070175
Assembly,0,2020-09-20,103.65263157894736
Assembly,0,2020-09-21,100.55263157894737
Assembly,0,2020-09-22,106.20394736842105
Assembly,0,2020-09-23,105.51655629139073
Assembly,0,2020-09-24,104.375
Assembly,0,2020-09-25,101.16556291390728
Assembly,0,2020-09-26,102.24107142857143
Assembly,0,2020-09-27,104.3586956521739
Assembly,0,2020-09-28,104.18064516129033
Assembly,0,2020-09-29,102.13548387096775
Assembly,0,2020-09-30,105.16774193548387
Assembly,0,2020-10-01,101.06
Assembly,0,2020-10-02,104.2875816993464
Assembly,0,2020-10-03,102.4
Assembly,0,2020-10-04,100.31645569620254
Assembly,0,2020-10-05,100.26315789473684
Assembly,0,2020-10-06,106.40939597315436
Assembly,0,2020-10-07,101.66451612903226
Assembly,0,2020-10-08,101.70967741935483
Assembly,0,2020-10-09,103.35714285714286
Assembly,0,2020-10-10,111.16455696202532
Assembly,0,2020-10-11,120.90789473684211
Assembly,0,2020-10-12,101.29054054054055
Assembly,0,2020-10-13,104.19205298013244
Assembly,0,2020-10-14,104.11409395973155
Assembly,0,2020-10-15,102.61184210526316
Assembly,0,2020-10-16,105.03973509933775
Assembly,0,2020-10-17,100.28828828828829
Assembly,0,2020-10-18,100.84782608695652
Assembly,0,2020-10-19,108.04697986577182
Assembly,0,2020-10-20,102.02721088435374
Assembly,0,2020-10-21,104.0958904109589
Assembly,0,2020-10-22,108.14935064935065
Assembly,0,2020-10-23,104.18120805369128
Assembly,0,2020-10-24,122.08235294117647
Assembly,0,2020-10-25,101.3108108108108
Assembly,0,2020-10-26,100.80141843971631
Assembly,0,2020-10-27,102.53205128205128
Assembly,0,2020-10-28,101.54304635761589
Assembly,0,2020-10-29,116.97278911564626
Assembly,0,2020-10-30,102.31333333333333
Assembly,0,2020-10-31,110.14545454545454
Assembly,0,2020-11-01,100.76842105263158
Assembly,0,2020-11-02,115.98657718120805
Assembly,0,2020-11-03,113.26282051282051
Assembly,0,2020-11-04,102.08552631578948
Assembly,0,2020-11-05,111.76470588235294
Assembly,0,2020-11-06,101.09448818897638
Assembly,0,2020-11-07,
Assembly,0,2020-11-08,
Assembly,0,2020-11-09,102.78294573643412
Assembly,0,2020-11-10,106.67375886524823
Assembly,0,2020-11-11,102.1484375
Assembly,0,2020-11-12,103.3801652892562
Assembly,0,2020-11-13,105.65873015873017
Assembly,0,2020-11-14,
Assembly,0,2020-11-15,
Assembly,0,2020-11-16,103.4322033898305
Assembly,0,2020-11-17,104.7
Assembly,0,2020-11-18,103.34782608695652
Assembly,0,2020-11-19,104.19166666666666
Assembly,0,2020-11-20,102.45736434108527
Assembly,0,2020-11-21,
Assembly,0,2020-11-23,102.128
Assembly,0,2020-11-24,105.13709677419355
Assembly,0,2020-11-25,102.71544715447155
Assembly,0,2020-11-26,99.23076923076923
Assembly,0,2020-11-27,102.12820512820512
Assembly,0,2020-11-28,100.36111111111111
Assembly,0,2020-11-29,102.52747252747253
Assembly,0,2020-11-30,108.10833333333333
Assembly,0,2020-12-01,102.70491803278688
Assembly,0,2020-12-02,101.79310344827586
Assembly,0,2020-12-03,115.28448275862068
Assembly,0,2020-12-04,106.76470588235294
Assembly,0,2020-12-05,101.41592920353982
Assembly,0,2020-12-06,98.52577319587628
Assembly,0,2020-12-07,101.5
Assembly,0,2020-12-08,116.87596899224806
Assembly,0,2020-12-09,101.208
Assembly,0,2020-12-10,103.11864406779661
Assembly,0,2020-12-11,98.86184210526316
Assembly,0,2020-12-12,366.5074626865672
Assembly,0,2020-12-13,337.74603174603175
Assembly,0,2020-12-14,101.05128205128206
Assembly,0,2020-12-15,109.65034965034965
Assembly,0,2020-12-16,130.19424460431654
Assembly,0,2020-12-17,185.88311688311688
Assembly,0,2020-12-18,118.49056603773585
Assembly,0,2020-12-19,112.7032967032967
Assembly,0,2020-12-20,102.34408602150538
Assembly,0,2020-12-21,109.29931972789116
Assembly,0,2020-12-22,101.17880794701986
Assembly,0,2020-12-23,106.3108108108108
Assembly,0,2020-12-24,106.34285714285714
Assembly,0,2020-12-25,108.16304347826087
Assembly,0,2020-12-26,101.63963963963964
Assembly,0,2020-12-27,103.98936170212765
Assembly,0,2020-12-28,105.08108108108108
Assembly,0,2020-12-29,100.80132450331126
Assembly,0,2020-12-30,102.46
Assembly,0,2020-12-31,107.84873949579831
Assembly,1,2020-01-01,145.68421052631578
Assembly,1,2020-01-02,158.32903225806453
Assembly,1,2020-01-03,175.5578231292517
Assembly,1,2020-01-04,144.16666666666666
Assembly,1,2020-01-05,142.5
Assembly,1,2020-01-06,163.98639455782313
Assembly,1,2020-01-07,156.5679012345679
Assembly,1,2020-01-08,160.13286713286712
Assembly,1,2020-01-09,152.77987421383648
Assembly,1,2020-01-10,143.26451612903224
Assembly,1,2020-01-11,128.21238938053096
Assembly,1,2020-01-12,129.98924731182797
Assembly,1,2020-01-13,147.07792207792207
Assembly,1,2020-01-14,142.92903225806452
Assembly,1,2020-01-15,134.23899371069183
Assembly,1,2020-01-16,143.28662420382165
Assembly,1,2020-01-17,138.2421875
Assembly,1,2020-01-20,158.91071428571428
Assembly,1,2020-01-21,154.3708609271523
Assembly,1,2020-01-22,142.96598639455783
Assembly,1,2020-01-23,131.41290322580645
Assembly,1,2020-01-24,162.50833333333333
Assembly,1,2020-01-27,128.09615384615384
Assembly,1,2020-01-28,136.09032258064516
Assembly,1,2020-01-29,141.1290322580645
Assembly,1,2020-01-30,136.51298701298703
Assembly,1,2020-01-31,127.66666666666667
Assembly,1,2020-02-01,122.16521739130435
Assembly,1,2020-02-02,121.5
Assembly,1,2020-02-03,134.06410256410257
Assembly,1,2020-02-04,135.15483870967742
Assembly,1,2020-02-05,134.3815789473684
Assembly,1,2020-02-06,143.24503311258277
Assembly,1,2020-02-07,131.976
Assembly,1,2020-02-10,163.6103896103896
Assembly,1,2020-02-11,132.52564102564102
Assembly,1,2020-02-12,137.14193548387098
Assembly,1,2020-02-13,142.17307692307693
Assembly,1,2020-02-14,156.08620689655172
Assembly,1,2020-02-17,145.77477477477478
Assembly,1,2020-02-18,150.01290322580644
Assembly,1,2020-02-19,142.281045751634
Assembly,1,2020-02-20,138.57615894039736
Assembly,1,2020-02-21,142.30065359477123
Assembly,1,2020-02-22,135.94545454545454
Assembly,1,2020-02-23,128.74736842105264
Assembly,1,2020-02-24,148.33333333333334
Assembly,1,2020-02-25,130.28846153846155
Assembly,1,2020-02-26,140.59615384615384
Assembly,1,2020-02-27,142.281045751634
Assembly,1,2020-02-28,132.9271523178808
Assembly,1,2020-02-29,122.45535714285714
Assembly,1,2020-03-01,132.30526315789473
Assembly,1,2020-03-02,150.8310810810811
Assembly,1,2020-03-03,134.08496732026143
Assembly,1,2020-03-04,170.6143790849673
Assembly,1,2020-03-05,131.60256410256412
Assembly,1,2020-03-06,146.9346405228758
Assembly,1,2020-03-07,120.66964285714286
Assembly,1,2020-03-08,124.6875
Assembly,1,2020-03-09,130.83783783783784
Assembly,1,2020-03-10,140.89743589743588
Assembly,1,2020-03-11,146.17021276595744
Assembly,1,2020-03-12,152.53900709219857
Assembly,1,2020-03-13,140.28057553956833
Assembly,1,2020-03-14,121.74782608695652
Assembly,1,2020-03-15,124.84782608695652
Assembly,1,2020-03-16,135.69333333333333
Assembly,1,2020-03-17,114.73451327433628
Assembly,1,2020-03-18,141.51785714285714
Assembly,1,2020-03-19,133.90178571428572
Assembly,1,2020-03-20,125.88695652173914
Assembly,1,2020-03-21,119.82608695652173
Assembly,1,2020-03-22,123.68085106382979
Assembly,1,2020-03-23,122.18260869565218
Assembly,1,2020-03-24,119.97368421052632
Assembly,1,2020-03-25,119.69565217391305
Assembly,1,2020-03-26,129.2972972972973
Assembly,1,2020-03-27,130.141592920354
Assembly,1,2020-03-28,146.9111111111111
Assembly,1,2020-03-29,125.54736842105264
Assembly,1,2020-03-30,133.6060606060606
Assembly,1,2020-03-31,126.10526315789474
Assembly,1,2020-04-01,124.77669902912622
Assembly,1,2020-04-02,130.55445544554456
Assembly,1,2020-04-03,138.72477064220183
Assembly,1,2020-04-04,144.48
Assembly,1,2020-04-05,200.98901098901098
Assembly,1,2020-04-06,118.60194174757281
Assembly,1,2020-04-07,120.26470588235294
Assembly,1,2020-04-08,136.27450980392157
Assembly,1,2020-04-09,129.64772727272728
Assembly,1,2020-04-10,118.66346153846153
Assembly,1,2020-04-11,131.4695652173913
Assembly,1,2020-04-12,127.08641975308642
Assembly,1,2020-04-13,129.67368421052632
Assembly,1,2020-04-14,120.3076923076923
Assembly,1,2020-04-15,123.20560747663552
Assembly,1,2020-04-16,116.20754716981132
Assembly,1,2020-04-17,119.9245283018868
Assembly,1,2020-04-18,130.56637168141592
Assembly,1,2020-04-19,125.55913978494624
Assembly,1,2020-04-20,122.95294117647059
Assembly,1,2020-04-21,124.97115384615384
Assembly,1,2020-04-22,138.5
Assembly,1,2020-04-23,120.06603773584905
Assembly,1,2020-04-24,119.96039603960396
Assembly,1,2020-04-25,123.9304347826087
Assembly,1,2020-04-26,128.91489361702128
Assembly,1,2020-04-27,113.1651376146789
Assembly,1,2020-04-28,120.3391304347826
Assembly,1,2020-04-29,123.82608695652173
Assembly,1,2020-04-30,119.63716814159292
Assembly,1,2020-05-01,120.99130434782609
Assembly,1,2020-05-02,130.40350877192984
Assembly,1,2020-05-03,124.17708333333333
Assembly,1,2020-05-04,113.38260869565218
Assembly,1,2020-05-05,116.62608695652175
Assembly,1,2020-05-06,117.98260869565217
Assembly,1,2020-05-07,135.70689655172413
Assembly,1,2020-05-08,124.95652173913044
Assembly,1,2020-05-09,122.6608695652174
Assembly,1,2020-05-10,133.9375
Assembly,1,2020-05-11,113.85964912280701
Assembly,1,2020-05-12,114.4608695652174
Assembly,1,2020-05-13,119.58260869565217
Assembly,1,2020-05-14,129.12173913043478
Assembly,1,2020-05-15,139.71681415929203
Assembly,1,2020-05-16,152.6637168141593
Assembly,1,2020-05-17,140.96875
Assembly,1,2020-05-18,133.47321428571428
Assembly,1,2020-05-19,144.06194690265488
Assembly,1,2020-05-20,152.05217391304348
Assembly,1,2020-05-21,202.1834862385321
Assembly,1,2020-05-22,132.60714285714286
Assembly,1,2020-05-23,138.22608695652173
Assembly,1,2020-05-24,137.625
Assembly,1,2020-05-25,135.625
Assembly,1,2020-05-26,130.58260869565217
Assembly,1,2020-05-27,138.15178571428572
Assembly,1,2020-05-28,161.75454545454545
Assembly,1,2020-05-29,134.08695652173913
Assembly,1,2020-05-30,145.8148148148148
Assembly,1,2020-05-31,134.02105263157895
Assembly,1,2020-06-01,133.87719298245614
Assembly,1,2020-06-02,163.98245614035088
Assembly,1,2020-06-03,134.26956521739132
Assembly,1,2020-06-04,145.68421052631578
Assembly,1,2020-06-05,126.16666666666667
Assembly,1,2020-06-06,120.8695652173913
Assembly,1,2020-06-07,123.16666666666667
Assembly,1,2020-06-08,117.54782608695652
Assembly,1,2020-06-09,121.66956521739131
Assembly,1,2020-06-10,148.81739130434784
Assembly,1,2020-06-11,117.96521739130435
Assembly,1,2020-06-12,118.63478260869566
Assembly,1,2020-06-13,120.73913043478261
Assembly,1,2020-06-14,133.55208333333334
Assembly,1,2020-06-15,116.80869565217391
Assembly,1,2020-06-16,140.99346405228758
Assembly,1,2020-06-17,130.76129032258063
Assembly,1,2020-06-18,146.33557046979865
Assembly,1,2020-06-19,142.55769230769232
Assembly,1,2020-06-20,127.43478260869566
Assembly,1,2020-06-21,122.39583333333333
Assembly,1,2020-06-22,144.04697986577182
Assembly,1,2020-06-23,135.63576158940398
Assembly,1,2020-06-24,145.3846153846154
Assembly,1,2020-06-25,155.46896551724137
Assembly,1,2020-06-26,146.46153846153845
Assembly,1,2020-06-27,127.19130434782609
Assembly,1,2020-06-28,130.7888888888889
Assembly,1,2020-06-29,141.3013698630137
Assembly,1,2020-06-30,144.1578947368421
Assembly,1,2020-07-01,131.94805194805195
Assembly,1,2020-07-02,148.07096774193548
Assembly,1,2020-07-03,137.8716216216216
Assembly,1,2020-07-04,119.4608695652174
Assembly,1,2020-07-05,125.1875
Assembly,1,2020-07-06,277.2287581699346
Assembly,1,2020-07-07,251.4551282051282
Assembly,1,2020-07-08,278.8961038961039
Assembly,1,2020-07-09,243.77083333333334
Assembly,1,2020-07-10,233.76470588235293
Assembly,1,2020-07-11,151.1140350877193
Assembly,1,2020-07-12,205.6551724137931
Assembly,1,2020-07-13,259.97350993377484
Assembly,1,2020-07-14,266.5646258503401
Assembly,1,2020-07-15,251.93197278911563
Assembly,1,2020-07-16,199.33783783783784
Assembly,1,2020-07-17,244.73426573426573
Assembly,1,2020-07-18,152.38938053097345
Assembly,1,2020-07-19,128.50574712643677
Assembly,1,2020-07-20,276.3263888888889
Assembly,1,2020-07-21,272.70068027210885
Assembly,1,2020-07-22,280.78014184397165
Assembly,1,2020-07-23,326.35114503816794
Assembly,1,2020-07-24,312.719696969697
Assembly,1,2020-07-25,251.35849056603774
Assembly,1,2020-07-26,297.9010989010989
Assembly,1,2020-07-27,236.77205882352942
Assembly,1,2020-07-28,250.1897810218978
Assembly,1,2020-07-29,324.82442748091603
Assembly,1,2020-07-30,316.3787878787879
Assembly,1,2020-07-31,271.69117647058823
Assembly,1,2020-08-01,245.1090909090909
Assembly,1,2020-08-02,239.02197802197801
Assembly,1,2020-08-03,239.99328859060404
Assembly,1,2020-08-04,266.2027972027972
Assembly,1,2020-08-05,278.2323943661972
Assembly,1,2020-08-06,274.46206896551723
Assembly,1,2020-08-07,300.99328859060404
Assembly,1,2020-08-08,240.140350877193
Assembly,1,2020-08-09,244.89247311827958
Assembly,1,2020-08-10,239.50340136054422
Assembly,1,2020-08-11,271.80575539568343
Assembly,1,2020-08-12,284.7094594594595
Assembly,1,2020-08-13,255.74149659863946
Assembly,1,2020-08-14,301.20805369127515
Assembly,1,2020-08-15,244.85714285714286
Assembly,1,2020-08-16,254.1505376344086
Assembly,1,2020-08-17,261.6442953020134
Assembly,1,2020-08-18,264.2344827586207
Assembly,1,2020-08-19,268.65277777777777
Assembly,1,2020-08-20,251.78014184397162
Assembly,1,2020-08-21,263.5931034482759
Assembly,1,2020-08-22,237.86486486486487
Assembly,1,2020-08-23,459.7402597402597
Assembly,1,2020-08-24,256.49333333333334
Assembly,1,2020-08-25,314.8421052631579
Assembly,1,2020-08-26,311.1875
Assembly,1,2020-08-27,258.0967741935484
Assembly,1,2020-08-28,255.50993377483445
Assembly,1,2020-08-29,237.8272727272727
Assembly,1,2020-08-30,238.53763440860214
Assembly,1,2020-08-31,233.4671052631579
Assembly,1,2020-09-01,241.67105263157896
Assembly,1,2020-09-02,265.1283783783784
Assembly,1,2020-09-03,258.7315436241611
Assembly,1,2020-09-04,262.88513513513516
Assembly,1,2020-09-05,236.93577981651376
Assembly,1,2020-09-06,287.7
Assembly,1,2020-09-07,252.79310344827587
Assembly,1,2020-09-08,230.19078947368422
Assembly,1,2020-09-09,261.91503267973854
Assembly,1,2020-09-10,297.99328859060404
Assembly,1,2020-09-11,257.39869281045753
Assembly,1,2020-09-12,244.90178571428572
Assembly,1,2020-09-13,245.3586956521739
Assembly,1,2020-09-14,264.63380281690144
Assembly,1,2020-09-15,263.5882352941176
Assembly,1,2020-09-16,274.14666666666665
Assembly,1,2020-09-17,274.0872483221477
Assembly,1,2020-09-18,252.55
Assembly,1,2020-09-19,236.35398230088495
Assembly,1,2020-09-20,264.3191489361702
Assembly,1,2020-09-21,250.21621621621622
Assembly,1,2020-09-22,252.58219178082192
Assembly,1,2020-09-23,247.6283783783784
Assembly,1,2020-09-24,295.52666666666664
Assembly,1,2020-09-25,267.0405405405405
Assembly,1,2020-09-26,248.97297297297297
Assembly,1,2020-09-27,306.125
Assembly,1,2020-09-28,292.6516129032258
Assembly,1,2020-09-29,264.83006535947715
Assembly,1,2020-09-30,249.58169934640523
Assembly,1,2020-10-01,340.27027027027026
Assembly,1,2020-10-02,296.94594594594594
Assembly,1,2020-10-03,481.78409090909093
Assembly,1,2020-10-04,504.84615384615387
Assembly,1,2020-10-05,287.07236842105266
Assembly,1,2020-10-06,330.4965986394558
Assembly,1,2020-10-07,250.12666666666667
Assembly,1,2020-10-08,266.53246753246754
Assembly,1,2020-10-09,250.7207792207792
